"pl_POL_tvn24_int" "2017-07-11 12:22:00" "Złodziej cyklista znokautowany drzwiami. Nieudolna kradzież w Londynie" "
                    
                     <img src=""https://r-scale-44.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/7137debd45ae4d0ab9aa953017286b20/4e7719a3-8434-42a5-a5bf-8097a5ee532e.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Podjechał rowerem do zaparkowanego samochodu. Jego plan był prosty. Ukraść to, co znajdowało się w bagażniku. Przecenił jednak swoje możliwości. Obładowany, ciężko pedałując, chciał oddalić się w bezpieczne miejsce. Kiedy nadjechał radiowóz, 31-letni mężczyzna próbował uciekać, ale policjant, otwierając w decydującym momencie drzwi auta, zepchnął go na pobocze. Złodziej cyklista spędzi w więzieniu pół roku.
                    
                "
"pl_POL_tvn24_int" "2017-07-11 12:18:00" "Pogoniły psy i poszły do sklepu po chleb. 
A człowiek schował się i godzinę ukrywał" "
                    
                     <img src=""https://r-scale-cb.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/7137debd45ae4d0ab9aa953017286b20/25b431e8-b31b-4cac-ad6e-92aafcca28a6.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    - Psy poleciały do nich, to zaczęły gonić psy. A ja musiałem się schować i godzinę siedziałem. A one spacerowały - opowiada o dzikach mieszkaniec wsi. Myśliwi: - Lochę trzeba uśpić i wywieźć daleko z młodymi, może nie wrócą.
                    
                "
"pl_POL_tvn24_int" "2017-07-11 12:16:00" "Wypadek polskiego autokaru 
w Serbii. Zginął kierowca, są ranni" "
                    
                     <img src=""https://r-scale-66.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/7137debd45ae4d0ab9aa953017286b20/73108cba-4511-4a23-a21e-e17be75e957b.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Autobus z polskimi turystami wypadł z drogi i przewrócił się. Zginął kierowca. Do wypadku doszło na północy Serbii. Lokalne media piszą o 25 osobach rannych, w tym dzieciach. Polskie MSZ poinformowało, że na miejsce jedzie konsul.
                    
                "
"pl_POL_tvn24_int" "2017-07-11 11:48:00" """Mądrzejszy ustępuje głupszemu"". Wałęsa o obchodach smoleńskich" "
                    
