"ID"	"feed"	"time"	"text1"	"text2"
767342	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Tres muertos y un alcalde opositor detenido en una nueva jornada de protestas en Venezuela"	"La Mesa de la Unidad Democrática califica de ""secuestro"" el arresto de Daniel Ceballos y exige su liberación"
767332	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Al menos 13 personas mueren en un atentado en un hotel de Kabul"	"Entre los fallecidos hay dos niños y cuatro ciudadanos de Nueva Zelanda, Canadá, Pakistán e India, dos de ellos mujeres"
767334	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Bruselas amplía la lista de personalidades políticas rusas sancionadas"	"La Unión Europea concentra sus esfuerzos en contener la intervención rusa para que no desestabilice a otras zonas de Ucrania"
767341	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Las autoridades de Crimea dejan en libertad al jefe de la Armada ucraniana"	"Serguéi Gaiduk fue detenido tras el asalto de su cuartel general en Sebastopol por una multitud que izó la bandera rusa en el recinto"
767340	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Un atentado suicida múltiple causa al menos 18 muertos en Afganistán"	"El ataque contra una comisaría de Jalalabad ha durado varias horas y ha sido reivindicado por los talibanes"
767327	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Anne Hidalgo, clara favorita para la alcaldía de París"	"La candidata socialista, de origen español, sigue por delante en las encuestas sobre su principal rival, la exministra conservadora Nathalie Kosciusko Morizet"
767328	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Putin promulga la anexión de Crimea"	"El presidente ruso firma la ley que completa el proceso de reunificación de la península ucraniana con la Federación Rusa"
767338	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Rusia anuncia sanciones contra nueve políticos de EEUU"	"Obama también prevé más sanciones a altos cargos rusos por la anexión de Crimea"
767337	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"La Duma ratifica la anexión de Crimea y Sebastopol a Rusia"	"La cámara baja del Parlamento ruso ha ratificado este jueves el acuerdo de adhesión que firmaron el pasado martes Vladímir Putin y los líderes de Crimea y Sebastapol"
767345	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Al menos nueve muertos en el choque entre un tren y un minibús en Turquía"	"El convoy ha arrollado el vehículo en el que viajaba un grupo de trabajadores en la ciudad de Akdeniz"
767333	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Twitter ofrece a los turcos una alternativa para burlar la prohibición de Erdogan"	"La red social habilita unos códigos para que sus usuarios puedan tuitear con mensajes de móvil"
767343	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Ejecutado en Tejas un rapero que mató a puñaladas al dueño de un estudio de música"	"Ray Jasper, de 33 años, fue condenado por un asesinato cometido junto a dos cómplices tras el robo de unos equipos en 1998"
767339	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"El presidente de Colombia destituye al alcalde de Bogotá"	"Las FARC califican de ""grave golpe contra el proceso"" de paz la decisión de Santos sobre Gustavo Petro, exguerrillero del M-19"
767344	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Merkel avisa de que la UE está lista para endurecer las sanciones a Rusia"	"Los líderes de los Veintiocho celebran hoy una cumbre para abordar la crisis ucraniana"
767335	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"El primer ministro turco bloquea Twitter"	"Erdogan había prometido este mismo jueves ""arrancar de raíz"" la red social, sin importarle la reacción internacional"
767329	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Australia cambia de estrategia y busca ""a ojo"" el avión de Malaysia Airlines"	"La zona de búsqueda, de 23.000 kilómetros cuadrados y a cuatro horas de vuelo de tierra firme, dificulta las tareas de las aeronaves"
767331	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"La UE firma un acuerdo de asociación política con Ucrania"	"El pacto rubricado, cuyo contenido rechazó el anterior Gobierno de Yanukóvich, será el punto de partida para la integración gradual en el mercado interior europeo"
767330	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"El Senado ruso ratifica por unanimidad la anexión de Crimea y Sebastopol a Rusia"	"Los 155 senadores presentes han votado a favor del acuerdo de adhesión firmado por el presidente Putin y los líderes de la península ucraniana"
767336	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Hombres armados asaltan un buque de guerra ucraniano en Sebastopol"	"El 'Ternopol' recibió un ultimátum para su rendición de las tropas rusas, que ayer le lanzaron varias granadas para intimidarlo"
767346	"es_ESP_catalu_int"	"2014-03-21 17:32:17"	"Diputados nacionalistas obligan a golpes a dimitir al director de la televisión pública de Ucrania"	"Le critican la cobertura del discurso de Putin sobre Crimea y le acusan de ser partidario de Yanukóvich"
768631	"es_ESP_catalu_int"	"2014-03-21 20:32:17"	"Marginedas recibe el Premi Extraordinari de la Facultat de Comunicació Blanquerna"	"'El Intermedio' ha ganado el galardón al Millor Comunicador 2013 por ""transmitir con ironía una visión crítica de la realidad"""
771171	"es_ESP_catalu_int"	"2014-03-22 04:32:19"	"Sarkozy acusa a Hollande de avalar escuchas ilegales"	""
771173	"es_ESP_catalu_int"	"2014-03-22 04:32:19"	"La UE y EEUU dan otra vuelta de tuerca a Rusia con más sanciones"	"Washington incluye oligarcas rusos y un banco en la lista de los sancionados"
771169	"es_ESP_catalu_int"	"2014-03-22 04:32:19"	"La teoría del fallo técnico"	""
771168	"es_ESP_catalu_int"	"2014-03-22 04:32:19"	"El hallazgo de restos del Boeing abona la hipótesis de la avería"	"Un satélite localiza objetos en el sur del Índico a 2.500 kilómetros de Australia"
771170	"es_ESP_catalu_int"	"2014-03-22 04:32:19"	"Pedir la primera limosna"	"Ciudadanos portugueses empobrecidos se ven abocados a mendigar después de tres años de crisis y ajustes"
771172	"es_ESP_catalu_int"	"2014-03-22 04:32:19"	"En plena guerra psicológica"	"Soldados rusos sin insignias instigan a los militares ucranianos para que dejen sus bases en Simferópol"
771167	"es_ESP_catalu_int"	"2014-03-22 04:32:19"	"La grieta de la discordia"	"Boeing y la autoridad de seguridad aérea se enfrentan por la posible avería del MH730"
773374	"es_ESP_catalu_int"	"2014-03-22 13:32:20"	"Cuarta avería en 4 meses en un avión de la Casa del Rey durante un viaje oficial"	"Un fallo en los frenos de la aeronave ha hecho esperar a la Reina dos horas en la República Dominicana hasta que se ha solucionado"
773884	"es_ESP_catalu_int"	"2014-03-22 15:32:21"	"Nuevas imágenes centran la búsqueda del avión de Malaysian Airlines desaparecido en el Índico"	"Las fotografías tomadas por un satélite chino concuerdan con las que el jueves hizo uno australiano"
774418	"es_ESP_catalu_int"	"2014-03-22 17:32:21"	"Tropas rusas rodean una base aérea en Crimea y lanzan un ultimatum"	"El centro militar de Belbek es una de las pocas instalaciones militares en las que aún ondea la bandera ucraniana"
774695	"es_ESP_catalu_int"	"2014-03-22 18:32:21"	"Tropas rusas y manifestantes asaltan dos bases aéreas en Crimea"	"El centro militar de Belbek y el de Novofedorivka son de las pocas instalaciones militares en las que aún ondea la bandera ucraniana"
776992	"es_ESP_catalu_int"	"2014-03-23 04:32:23"	"La capitulación lenta e inexorable"	"Tropas prorrusas conquistan paulatinamente las bases militares ucranianas, que resisten ya sin medios"
776986	"es_ESP_catalu_int"	"2014-03-23 04:32:23"	"Burlando la prohibición"	"El presidente Gül se suma a los turcos que logran saltarse el bloqueo y usar la red"
776987	"es_ESP_catalu_int"	"2014-03-23 04:32:23"	"La guerra de Twitter"	""
776989	"es_ESP_catalu_int"	"2014-03-23 04:32:23"	"Venezuela se polariza mientras Maduro pide diálogo"	""
776988	"es_ESP_catalu_int"	"2014-03-23 04:32:23"	"Erdogan evidencia su autoritarismo con el bloqueo de Twitter"	"La UE advierte de que la medida no se ajusta a los «estándares europeos»"
776990	"es_ESP_catalu_int"	"2014-03-23 04:32:23"	"La operación de rastreo del avión choca con el oleaje y la lejanía"	"Los 2.500 kilómetros de distancia del área del Índico desde Perth dificultan la búsqueda"
776991	"es_ESP_catalu_int"	"2014-03-23 04:32:23"	"La UE arropa a Ucrania con un acuerdo y promesas de ayuda"	"Los líderes asumen que la anexión de Crimea por Rusia es un hecho irreversible"
779172	"es_ESP_catalu_int"	"2014-03-23 13:32:24"	"Australia cree que hay ""esperanzas crecientes"" de encontrar el avión desaparecido"	"El equipo australiano ha incorporado la imagen del satélite chino a la búsqueda en el océano Índico"
779781	"es_ESP_catalu_int"	"2014-03-23 15:32:24"	"Un satélite francés halla más objetos en la zona de búsqueda del avión desaparecido"	"Las autoridades malasias han transmitido las imágenes al organismo australiano que coordina el rescate en el vector sur"
780066	"es_ESP_catalu_int"	"2014-03-23 16:32:25"	"Turquía derriba un avión militar sirio que se acercaba a su frontera"	"Damasco confirma el ataque y asegura que su cazabombardero ""perseguía a terroristas dentro de territorio sirio"""
784369	"es_ESP_catalu_int"	"2014-03-24 04:32:27"	"Desdeñar el gas ruso"	"Descubrimientos recientes en Israel y Chipre ofrecen esperanzas a medio plazo"
784370	"es_ESP_catalu_int"	"2014-03-24 04:32:27"	"Perforar y exportar"	"EEUU afronta obstáculos ideológicos y técnicos antes de suministrar gas a Europa"
786279	"es_ESP_catalu_int"	"2014-03-24 09:32:28"	"China avista posibles restos del avión de Malaysia Airlines"	"Es la primera vez que los participantes en la búsqueda ven los objetos localizados por los satélites"
787087	"es_ESP_catalu_int"	"2014-03-24 11:32:28"	"Rusia toma una de las últimas bases ucranianas en Crimea"	"Varios de los infantes de marina leales a Kiev resultan heridos y han sido hechos prisioneros"
788051	"es_ESP_catalu_int"	"2014-03-24 13:32:30"	"Egipto condena a muerte a 528 partidarios del depuesto presidente Mursi"	"El tribunal les considera culpables del asalto a edificios gubernamentales en la provincia de Minia el pasado agosto"
788050	"es_ESP_catalu_int"	"2014-03-24 13:32:30"	"Ucrania ordena el repliegue de todas sus tropas en Crimea"	"La decisión se produce después que las tropas rusas hayan tomado un buen número de bases ucranianas"
788052	"es_ESP_catalu_int"	"2014-03-24 13:32:30"	"Australia localiza otros dos objetos que podrían ser del avión de Malaysia Airlines"	"China también ha avistado posibles restos del aparato desaparecido"
788523	"es_ESP_catalu_int"	"2014-03-24 14:32:30"	"Obama asegura que Rusia ""deberá pagar un precio"" por la anexión de Crimea"	"El presidente afirma que EEUU y la UE están ""unidos en el apoyo a Ucrania"""
790133	"es_ESP_catalu_int"	"2014-03-24 17:32:31"	"El avión desaparecido de Malaysia Airlines se estrelló en el mar"	"Así lo asegura la compañía en un comunicado"
790134	"es_ESP_catalu_int"	"2014-03-24 17:32:31"	"La subida de la ultraderecha sacude al Gobierno de Hollande"	"La izquierda ha perdido su supremacía local con un 37% de los votos frente al 46% de la derecha"
791637	"es_ESP_catalu_int"	"2014-03-24 20:32:32"	"Más de 100 desaparecidos por un alud de lodo en el estado de Washington"	"La cifra de muertos asciende a ocho hasta el momento, según las autoridades locales"
791638	"es_ESP_catalu_int"	"2014-03-24 20:32:32"	"Malasia asegura que el avión desaparecido se estrelló en el Índico"	"El primer ministro malasio asegura que el vuelo MH370 cayó al agua y murieron las 239 personas que iban a bordo"
796756	"es_ESP_catalu_int"	"2014-03-25 09:32:49"	"Obama planea suprimir la recopilación de datos telefónicos"	"Si el Congreso avala la propuesta, la NSA solo podrá 'pinchar' conversaciones telefónicas previa orden judicial"
796755	"es_ESP_catalu_int"	"2014-03-25 09:32:49"	"Los familiares de los pasajeros del avión de Malaysia Airlines se enfrentan a la policía"	"Creen que Malasia oculta información y exigen explicaciones de lo que ocurrió en el vuelo MH370"
796757	"es_ESP_catalu_int"	"2014-03-25 09:32:49"	"Occidente acuerda aislar a Rusia por su anexión de Crimea"	"Los ministros de Exteriores ruso y ucraniano se reúnen y abren una vía de deshielo"
797201	"es_ESP_catalu_int"	"2014-03-25 10:32:49"	"Occidente acuerda aislar a Rusia por su anexión de Crimea"	"El G-7 se reunirá en Bruselas en junio y suspende la cumbre de Sochi con Putin"
798230	"es_ESP_catalu_int"	"2014-03-25 12:32:50"	"Argentina aún no ha cerrado las heridas de la dictadura"	"Seis de cada 10 argentinos creen que la asonada no tuvo justificación, pero un 20% aún la defiende"
801261	"es_ESP_catalu_int"	"2014-03-25 18:32:51"	"El Reino Unido prohíbe que los fetos sean incinerados para generar energía"	"El secretario de Estado de Sanidad británico ha calificado de ""totalmente inaceptable"" la práctica y ha expresado que casos como este no pueden volver a suceder"
802146	"es_ESP_catalu_int"	"2014-03-25 20:32:54"	"Obama está más preocupado por una explosión nuclear en Manhattan que por Rusia"	"El presidente de EEUU afirma que la anexión de Crimea es un síntoma de debilidad"
805304	"es_ESP_catalu_int"	"2014-03-26 04:32:55"	"La línea roja de Putin"	"El presidente ruso juzga la expansión de la OTAN hacia el Este como una amenaza intolerable a la que debe oponerse"
