"ID"	"feed"	"time"	"text1"	"text2"
3116980	"es_CHL_mercur_int"	"2014-10-01 00:22:09"	"EE.UU. confirma primer caso de ébola y monitorean a quienes tuvieron contacto con afectado"	"El paciente se encuentra ingresado en el Hospital Presbiteriano de Dallas luego de haber llegado al país desde Liberia."
3116981	"es_CHL_mercur_int"	"2014-10-01 00:22:09"	"UE pide mayor compromiso para detener el conflicto en el este de Ucrania"	"El organismo europeo valoró las ""señales alentadoras"" en la zona de conflicto, pero aseguró que ""partes escenciales"" del plan de paz aún no fue implementado."
3116982	"es_CHL_mercur_int"	"2014-10-01 00:22:09"	"Servicio Secreto de EE.UU. calificó de ""inaceptable"" el ingreso de intruso en Casa Blanca"	"La directora del organismo Julia Pierson asumió toda la responsabilidad de este hecho y aseguró que ""no volverá a suceder de nuevo""."
3117451	"es_CHL_mercur_int"	"2014-10-01 01:22:12"	"Intensifican bombardeos contra EI y los yihadistas en Siria se acercan a frontera con Turquía"	"La operación de la coalición internacional, liderada por Estados Unidos y ahora con apoyo del Reino Unido, intenta frenar el avance del grupo hacia sectores kurdos."
3117888	"es_CHL_mercur_int"	"2014-10-01 02:22:15"	"Brasil: Encuesta da a Rousseff como vencedora en todos los escenarios electorales"	"La presidenta brasileña derrotaría en el balotaje a su más cercana rival, la ecologista Marina Silva."
3118256	"es_CHL_mercur_int"	"2014-10-01 03:22:18"	"Autoridades de Japón temen por más víctimas tras erupción del volcán Ontake"	"Las operaciones de rescate se reanudaron la mañana del miércoles en la cima del monte. Hasta el momento se localizaron 36 cuerpos sin vida."
3118257	"es_CHL_mercur_int"	"2014-10-01 03:22:18"	"Argentina: Cristina Fernández acusa a ""sectores concentrados"" de ""voltear al Gobierno"""	"La presidenta argentina señala que estos grupos tienen ayuda extranjera y también criticó a Estados Unidos por el caso de los fondos ""buitre""."
3118258	"es_CHL_mercur_int"	"2014-10-01 03:22:18"	"Obama analiza nuevas medidas contra contagio de ébola tras primer diagnóstico en EE.UU."	"El presidente estadounidense se comunicó con las autoridades de salud de su país luego de conocer la noticia de un paciente ingresado en el Hospital Presbiteriano de Dallas afectado por la enfermedad."
3118259	"es_CHL_mercur_int"	"2014-10-01 03:22:18"	"México: Brutal asesinato de cinco jóvenes en Acapulco"	"El hecho se dio del fin de semana, en medio de una ola de violencia en el territorio mexicano. Los estudiantes tenían entre 20 y 25 años."
3119093	"es_CHL_mercur_int"	"2014-10-01 05:22:25"	"Operativo de rescate encuentra otros siete cuerpos en cima de volcán japonés Ontake"	"Este miércoles las autoridades locales reiniciaron la búsqueda de más víctimas por la erupción del macizo, que había dejado 36 muertos."
3119094	"es_CHL_mercur_int"	"2014-10-01 05:22:25"	"China bloquea toda información sobre multitudinarias protestas en Hong Kong"	"Los medios controlados por el gobierno no han dado cuenta de las manifestaciones en ese territorio asiático."
3119509	"es_CHL_mercur_int"	"2014-10-01 06:22:28"	"Manifestaciones en Hong Kong vuelven a tomar fuerza en el Día Nacional de China"	"Las protestas continúan este miércoles exigiendo mayores derechos democráticos al gobernador local, Leung Chun-ying."
3119510	"es_CHL_mercur_int"	"2014-10-01 06:22:28"	"Argentina: Fernández acusa a ""sectores concentrados"" de querer ""voltear al Gobierno"""	"La Presidenta argentina señala que estos grupos tienen ayuda extranjera y también criticó a Estados Unidos por el caso de los fondos ""buitre""."
3119511	"es_CHL_mercur_int"	"2014-10-01 06:22:28"	"Intensifican bombardeos contra yihadistas en Siria y ellos se acercan a Turquía"	"La operación de la coalición internacional, liderada por Estados Unidos y ahora con apoyo del Reino Unido, intenta frenar el avance del grupo hacia sectores kurdos."
3119876	"es_CHL_mercur_int"	"2014-10-01 07:22:31"	"Dos ataques suicidas en Kabul contra buses del ejército afgano deja al menos siete muertos"	"Los atentados explosivos fueron revindicados por los talibanes, a 48 horas después de la investidura del nuevo presidente."
3120325	"es_CHL_mercur_int"	"2014-10-01 08:22:34"	"Ataques suicidas en Kabul dejan al menos siete muertos"	"Los atentados tuvieron como blanco autobuses del Ejército y siguen a la firma de un acuerdo de seguridad entre Afganistán, EE.UU. y la OTAN para prolongar la presencia de fuerzas extranjeras."
3121432	"es_CHL_mercur_int"	"2014-10-01 10:26:31"	"Ataques suicidas en Kabul contra buses del Ejército afgano dejan al menos siete muertos"	"Los atentados explosivos fueron revindicados por los talibanes, a 48 horas después de la investidura del nuevo presidente."
3121890	"es_CHL_mercur_int"	"2014-10-01 11:22:43"	"A 48 se eleva el número de fallecidos por erupción de volcán Ontake en Japón"	"Muchas de las víctimas encontradas esta jornada presentaban heridas provocadas por una lluvia de rocas."
3121891	"es_CHL_mercur_int"	"2014-10-01 11:22:43"	"Gobierno turco pide autorización al Parlamento para atacar a los yihadistas en Siria e Irak"	"El objetivo de esta misión es la eliminación de ""posibles ataques de organizaciones terroristas desde Siria e Irak"" y evitar también los riesgos derivados de una ""migración masiva""."
3122414	"es_CHL_mercur_int"	"2014-10-01 12:22:46"	"Piden a Irán revocar pena de muerte a mujer que asesinó a hombre en defensa propia"	"La ONG Human Rights Watch exigió que las autoridades garanticen un ""juicio justo"" a Reyhaneh Jabbari, detenida en 2007 y sentenciada a la pena capital en 2009 por la muerte de un sujeto que habría intentado violarla."
3122415	"es_CHL_mercur_int"	"2014-10-01 12:22:46"	"Aviones británicos atacan por segunda jornada al Estado Islámico en Irak"	"La Fuerza Aérea Real inició este martes los bombardeos, cuatro días después de que el Parlamento autorizara los ataques."
3123788	"es_CHL_mercur_int"	"2014-10-01 14:22:52"	"Falla en el Servicio Secreto de EE.UU.: Obama compartió ascensor con hombre armado"	"De acuerdo a las normas del organismo, no puede haber ninguna persona armada en las inmediaciones del Mandatario salvo sus guardaespaldas, lo que aquí ciertamente no se cumplió."
3124408	"es_CHL_mercur_int"	"2014-10-01 15:22:55"	"Infografía: Conoce cómo se estructura el poder del Estado Islámico"	"En las ciudades que mantiene ocupadas el grupo tiene un evolucionado sistema de organización con el que administra la justicia, provee servicios básicos, paga salarios y mantiene una policía."
3124409	"es_CHL_mercur_int"	"2014-10-01 15:22:55"	"Presidente catalán descarta por ahora la desobediencia civil a fallo por referéndum"	"Artur Mas enfatizó que en este momento el objetivo de su gobierno es que el Tribunal Constitucional español levante la suspensión de la consulta por soberanía antes del 9 de noviembre."
3125126	"es_CHL_mercur_int"	"2014-10-01 16:22:57"	"Tercera delegación de víctimas colombianas viaja a Cuba a diálogo de paz con las FARC"	"El grupo está compuesto por 12 personas, donde figuran víctimas de la violencia de, el Estado, las FARC y otros grupos paramilitares."
3125127	"es_CHL_mercur_int"	"2014-10-01 16:22:57"	"Papa convoca al Vaticano a embajadores en Medio Oriente por amenaza del EI"	"El Pontífice se reunirá entre el jueves y sábado con los nuncios apostólicos para analizar la situación que viven cristianos y otras minorías religiosas en la zona a causa del conflicto."
3125128	"es_CHL_mercur_int"	"2014-10-01 16:22:57"	"Dos muertos en Bolivia por temblor de magnitud 4,9 en La Paz"	"El epicentro del sismo fue ubicado en la provincia paceña de Inquisivi, 79 kilómetros al sudeste de la ciudad sede del gobierno boliviano."
3125129	"es_CHL_mercur_int"	"2014-10-01 16:22:57"	"Falló Servicio Secreto: Obama estuvo en ascensor con hombre armado"	"De acuerdo a las normas del organismo, no puede haber ninguna persona armada en las inmediaciones del Mandatario salvo sus guardaespaldas, lo que aquí ciertamente no se cumplió."
3125776	"es_CHL_mercur_int"	"2014-10-01 17:23:00"	"Archivos secretos revelan que Kissinger consideró invadir y ""aplastar"" Cuba en 1976"	"Los documentos, que fueron liberados por el Archivo Nacional de Seguridad, informan que el ex secretario de Estado estaba preocupado por la decisión del gobierno isleño de enviar tropas a Angola."
3126492	"es_CHL_mercur_int"	"2014-10-01 18:23:03"	"Líder mormón estadounidense sufre ""secuestro express"" en Argentina"	"El hecho ocurrió la semana pasada y se suma a la advertencia de la Embajada norteamericana a sus ciudadanos por la inseguridad existente en el país trasandino."
3126493	"es_CHL_mercur_int"	"2014-10-01 18:23:03"	"Expertos buscan en Dallas posibles casos de ébola tras detectarse el primer infectado"	"El equipo de siete personas está trabajando en la revisión de la familia del afectado y en la identificación de todas aquellas personas que pudieron haber tenido contacto con él."
3127135	"es_CHL_mercur_int"	"2014-10-01 19:23:06"	"Hallan restos de persona posiblemente asesinada por el IRA en Irlanda"	"Los restos corresponderían al norirlandés Brendan Megraw, quien desapareció en 1978 a los 23 años."
3127188	"es_CHL_mercur_int"	"2014-10-01 19:27:16"	"Parlamento catalán crea junta electoral para preparar referéndum pese a suspensión"	"La instancia, conformada por siete miembros, funcionará como un órgano de control de la consulta que el gobierno regional pretende celebrar el 9 de noviembre."
3127745	"es_CHL_mercur_int"	"2014-10-01 20:23:08"	"Obama pide evitar otra ""tragedia"" en Gaza y garantizar la seguridad de Israel"	"El Mandatario estadounidense se reunió en la Casa Blanca con el primer ministro hebreo, Benjamin Netanyahu, quien aseguró que sigue ""comprometido"" para lograr la paz en la zona."
3128292	"es_CHL_mercur_int"	"2014-10-01 21:23:12"	"Gobierno griego pedirá moción de confianza al Parlamento el próximo lunes"	"La decisión fue comunicada tras la reunión entre el Premier Antonis Samaras y el viceprimer ministro, Evángelos Venizelos."
3128881	"es_CHL_mercur_int"	"2014-10-01 22:23:15"	"Estado ecuatoriano ofrece disculpas públicas a indígenas por violaciones a DD.HH."	"En 2003, miembros de la comunidad Sarayaku demandaron al Estado ante la CIDH por permitir que la petrolera argentina CGC utilizara el explosivo pentolita para labores exploratorias en la zona."
